Condition,Item,ItemNum,List,Order,RT,Response,Run,SubjID,TrialNumber,TrialOnset,Unnamed: 11,Unnamed: 12
SPROD,5326507136.jpg,95,2,10,0,PAINTING NAILS,2,FED_20191120d_3T2,12,72,,
SPROD,4400746838.jpg,71,2,10,0,STRESSED,2,FED_20191120d_3T2,13,79,,
NPROD,FRISP    SHRICK    PHLUICE    THWIN,33,2,10,0,FRSIP SHRICK PHUILCE THWIN,2,FED_20191120d_3T2,14,88,,
NPROD,GWEAGUE    DRUS    FLIMN    SHRUV,56,2,10,0,GWEAGUE DRUS FLIMN SHRUGV,2,FED_20191120d_3T2,15,95,,
NPROD,PHROAL    GLETT    BLEZ    SWEACH,15,2,10,0,PHORAL GLETT BLEX SWEACH,2,FED_20191120d_3T2,16,102,,
NPROD,PLOGUE    SCROOT    KNARP    SWEUTH,52,2,10,0,P0OGSCROOT KNARP SWEUTH,2,FED_20191120d_3T2,17,109,,
WCOMP,LAWNMOWER     CUCUMBERS,29,2,10,0,0,2,FED_20191120d_3T2,18,118,,
WCOMP,CRAYON     HURDLE     GROCERY BAG,30,2,10,0,0,2,FED_20191120d_3T2,19,121,,
WCOMP,BOWL     PIPE     FLUTE,20,2,10,0,0,2,FED_20191120d_3T2,20,124,,
WCOMP,NOODLE     TOOTHBRUSH     BOOK     LAWN,58,2,10,0,0,2,FED_20191120d_3T2,21,127,,
SCOMP,A BOY IS BRUSHING HIS TEETH,7,2,10,0,0,2,FED_20191120d_3T2,22,132,,
SCOMP,A LITTLE GIRL IS WALKING ON A TREADMILL,35,2,10,0,0,2,FED_20191120d_3T2,23,135,,
SCOMP,A MAN IS SURFING,52,2,10,0,0,2,FED_20191120d_3T2,24,138,,
SCOMP,A TODDLER IS HOLDING A TOOTHBRUSH,6,2,10,0,0,2,FED_20191120d_3T2,25,141,,
FIX,+,0,2,10,0,0,2,FED_20191120d_3T2,26,144,,
SCOMP,A MAN IS JUMPING OVER A HURDLE,9,2,10,0,0,2,FED_20191120d_3T2,27,158,,
SCOMP,A WOMAN IS RIDING A HORSE,57,2,10,0,0,2,FED_20191120d_3T2,28,161,,
SCOMP,A WOMAN IS CUTTING A MAN'S HAIR,33,2,10,0,0,2,FED_20191120d_3T2,29,164,,
SCOMP,A YOUNG GIRL IS CLIMBING A FENCE,43,2,10,0,0,2,FED_20191120d_3T2,30,167,,
WCOMP,SHIRT     PUPPY     MURAL     LEAVES,8,2,10,0,0,2,FED_20191120d_3T2,31,172,,
WCOMP,FENCE     SEWING MACHINE     SUITCASE,12,2,10,0,0,2,FED_20191120d_3T2,32,175,,
WCOMP,BOOT     PILLOW     TELESCOPE,36,2,10,0,0,2,FED_20191120d_3T2,33,178,,
WCOMP,CHALK     STAIRS     FISH,40,2,10,0,0,2,FED_20191120d_3T2,34,181,,
NPROD,VILGE    SNALP    SNYLE    SHRAFF,54,2,10,0,V8OGE SNALO SNYLE SHARFF,2,FED_20191120d_3T2,35,186,,
NPROD,SPROTH    SCRIF    FLURP    BLAIT,17,2,10,0,SPROTH SCRIF FLURP BLAIT,2,FED_20191120d_3T2,36,193,,
NPROD,PLIG    SWEF    BLEANT    DWOSS,21,2,10,0,PLIG SWF BLEANT DQOSA,2,FED_20191120d_3T2,37,200,,
NPROD,SWOILE    PRESH    DWESH    SKABE,35,2,10,0,QOILW PEWADHSWQAH AKbw,2,FED_20191120d_3T2,38,207,,
SPROD,4633221176.jpg,110,2,10,0,xeyinf,2,FED_20191120d_3T2,39,216,,
SPROD,281706216.jpg,67,2,10,0,digging,2,FED_20191120d_3T2,40,223,,
SPROD,6094931376.jpg,100,2,10,0,painting,2,FED_20191120d_3T2,41,230,,
SPROD,5565536413.jpg,126,2,10,0,hiking,2,FED_20191120d_3T2,42,237,,
EVSEM,4436749692.jpg,68,2,10,0,two,2,FED_20191120d_3T2,43,246,,
EVSEM,3719712280.jpg,98,2,10,0,two,2,FED_20191120d_3T2,44,249,,
EVSEM,2889481764.jpg,123,2,10,0,two,2,FED_20191120d_3T2,45,252,,
EVSEM,6915921596.jpg,114,2,10,0,Two,2,FED_20191120d_3T2,46,255,,
WPROD,newspapers-1412940_960_720-window_01b.jpg,115,2,10,0,neapwapr widnow,2,FED_20191120d_3T2,47,260,,
WPROD,microscope_07s-brush_05s.jpg,116,2,10,0,telescope brush,2,FED_20191120d_3T2,48,267,,
WPROD,leaves-1721983_960_720-pipe1_12s-column_12s.jpg,71,2,10,0,leavespipe pill,2,FED_20191120d_3T2,49,274,,
WPROD,axe_12n-hand_08s-shopping_cart_07s.jpg,113,2,10,0,aracw hands grocerty cart,2,FED_20191120d_3T2,50,281,,
FIX,+,0,2,10,0,0,2,FED_20191120d_3T2,51,288,,
FIX,+,0,1,5,0,0,5,FED_20200205a_3T2,1,0,,
WCOMP,ACCORDION     LADDER     APPLE,84,1,5,0,0,5,FED_20200205a_3T2,2,14,,
WCOMP,SWING SET     HULA HOOP     SHOVEL     HAND,119,1,5,0,0,5,FED_20200205a_3T2,3,17,,
WCOMP,FLUTE     SIDEWALK     COCKTAIL     RAILING,108,1,5,0,0,5,FED_20200205a_3T2,4,20,,
WCOMP,GUITAR     HOUSE     DISHES,107,1,5,0,0,5,FED_20200205a_3T2,5,23,,
NPROD,BLORCE    STROFF    THREPE    THORGE,63,1,5,0,"blorce, stroff, threpe,thorge",5,FED_20200205a_3T2,6,28,,
NPROD,PHLIN    STRIDGE    SKUS    DWIB,51,1,5,0,phlin stridge skus dwib,5,FED_20200205a_3T2,7,35,,
NPROD,SPLYBE    RHUNGE    VIFF    SPLIEVE,57,1,5,0,splybe rhunge viff splieve,5,FED_20200205a_3T2,8,42,,
NPROD,SLOIN    DWALF    THRALC    FRALK,58,1,5,0,sloin dwalf thralc fralk,5,FED_20200205a_3T2,9,49,,
SPROD,4121133646.jpg,45,1,5,0,a kid is looking at rock with magnifying glass,5,FED_20200205a_3T2,10,58,,
SPROD,7188003.jpg,51,1,5,0,a person is skiing downhill,5,FED_20200205a_3T2,11,65,,
SPROD,6681702227.jpg,33,1,5,0,a womann is cutting a mans hair,5,FED_20200205a_3T2,12,72,,
SPROD,41999070.jpg,46,1,5,0,dogs are playing ijn a pool,5,FED_20200205a_3T2,13,79,,
EVSEM,4766583860.jpg,38,1,5,0,2,5,FED_20200205a_3T2,14,88,,
EVSEM,6721214117.jpg,41,1,5,0,1,5,FED_20200205a_3T2,15,91,,
EVSEM,4772785237.jpg,25,1,5,0,2,5,FED_20200205a_3T2,16,94,,
EVSEM,3665441862.jpg,43,1,5,0,2,5,FED_20200205a_3T2,17,97,,
WPROD,dish_11s-plant_09s-violin_12n-leaves-1721983_960_720.jpg,14,1,5,0,"cups, bush, cello, leafs",5,FED_20200205a_3T2,18,102,,
WPROD,harp_05s-microscope_07s.jpg,26,1,5,0,harp microscope,5,FED_20200205a_3T2,19,109,,
WPROD,pipe1_12s-chalk_13s-dishwasher_07s-hairbrush_01b.jpg,49,1,5,0,"pipe, chalk, fryer, brush",5,FED_20200205a_3T2,20,116,,
WPROD,hand_08s-fruit_05s-balls-272409_960_720-railing_05s.jpg,5,1,5,0,"hands, fruit, juggling balls, balcny",5,FED_20200205a_3T2,21,123,,
SCOMP,A MAN IS BLOWING BUBBLES,89,1,5,0,0,5,FED_20200205a_3T2,22,132,,
SCOMP,A GROUP OF PEOPLE ARE HIKING UP A MOUNTAIN,100,1,5,0,0,5,FED_20200205a_3T2,23,135,,
SCOMP,A MAN IS DIGGING A HOLE,67,1,5,0,0,5,FED_20200205a_3T2,24,138,,
SCOMP,TWO OLDER MEN ARE WALKING ON THE BEACH,69,1,5,0,0,5,FED_20200205a_3T2,25,141,,
FIX,+,0,1,5,0,0,5,FED_20200205a_3T2,26,144,,
SCOMP,A MAN IS WASHING WINDOWS,96,1,5,0,0,5,FED_20200205a_3T2,27,158,,
SCOMP,A WOMAN IS GROOMING A HORSE,114,1,5,0,0,5,FED_20200205a_3T2,28,161,,
SCOMP,TWO MEN ARE PLAYING CHECKERS,118,1,5,0,0,5,FED_20200205a_3T2,29,164,,
SCOMP,A WOMAN IS DIVING TO CATCH A FRISBEE,98,1,5,0,0,5,FED_20200205a_3T2,30,167,,
WPROD,swimming_pool_18s-baby_05s-sidewalk-3999780_960_720.jpg,47,1,5,0,"pool, baby, sidwalk",5,FED_20200205a_3T2,31,172,,
WPROD,ski_06s-shopping-874974_960_720-flower_19s.jpg,28,1,5,0,"skis, bag, flower",5,FED_20200205a_3T2,32,179,,
WPROD,rollerblade_07s-shovel_09s-cyprus-4026880_960_720-bottle_06s.jpg,56,1,5,0,"roller blades, shovel, archipelga ",5,FED_20200205a_3T2,33,186,,
WPROD,wood_05s-tooth_09s-dandelion_14s.jpg,33,1,5,0,"wood, teeth/mouth, dandelion",5,FED_20200205a_3T2,34,193,,
EVSEM,5194023863.jpg,28,1,5,0,2,5,FED_20200205a_3T2,35,202,,
EVSEM,4621100791.jpg,5,1,5,0,2,5,FED_20200205a_3T2,36,205,,
EVSEM,7188003.jpg,51,1,5,0,2,5,FED_20200205a_3T2,37,208,,
EVSEM,7819772858.jpg,52,1,5,0,2,5,FED_20200205a_3T2,38,211,,
SPROD,6939434967.jpg,55,1,5,0,girlsare playing jumprope,5,FED_20200205a_3T2,39,216,,
SPROD,5584269779.jpg,57,1,5,0,a person is riding a horse,5,FED_20200205a_3T2,40,223,,
SPROD,6882674785.jpg,20,1,5,0,a girl is blowing bubbles,5,FED_20200205a_3T2,41,230,,
SPROD,6225280494.jpg,9,1,5,0,a person is jumping ah urdle on track,5,FED_20200205a_3T2,42,237,,
NPROD,DWURB    SMULT    ZOUTE    DREALT,46,1,5,0,"dwurb, smult, zoute, drealt",5,FED_20200205a_3T2,43,246,,
NPROD,THROOGE    TWIRTH    PLARSH    GWECK,14,1,5,0,"throoge, twirth, plarsh, gweck",5,FED_20200205a_3T2,44,253,,
NPROD,GLERK    JUTH    RHALP    SHRIECE,39,1,5,0,glerk juth rhalp shriece,5,FED_20200205a_3T2,45,260,,
NPROD,PHRAN    SLASQUE    THWESS    SKOLE,22,1,5,0,phran slasque thwess skole,5,FED_20200205a_3T2,46,267,,
WCOMP,SCISSORS     CASTLE     BENCH,117,1,5,0,0,5,FED_20200205a_3T2,47,276,,
WCOMP,WATER BOTTLE     IRON     CARD     HAND,65,1,5,0,0,5,FED_20200205a_3T2,48,279,,
WCOMP,ICE CREAM     JUMPROPE     HOUSE PLANT,98,1,5,0,0,5,FED_20200205a_3T2,49,282,,
WCOMP,GIFT     HOLE,110,1,5,0,0,5,FED_20200205a_3T2,50,285,,
FIX,+,0,1,5,0,0,5,FED_20200205a_3T2,51,288,,
FIX,+,0,2,10,0,0,4,FED_20200130c_3T2,1,0,,
WPROD,gift_02s-dishwasher_07s-crayon_17s.jpg,122,2,10,0,j0c fu9suesfger cu,4,FED_20200130c_3T2,2,14,,
WPROD,toothbrush_08s-cellphone_13s-map_08s.jpg,82,2,10,0,t0uuth8rcu -u0je ,4,FED_20200130c_3T2,3,21,,
WPROD,shoe_09s-telescope_03n-noodle_12s-skateboard_07s.jpg,100,2,10,0,dues tuepsc9- ,4,FED_20200130c_3T2,4,28,,
WPROD,window_01b-hairbrush_01b.jpg,106,2,10,0,w9jf0e b8rsy,4,FED_20200130c_3T2,5,35,,
EVSEM,7773991560.jpg,83,2,10,0,1,4,FED_20200130c_3T2,6,44,,
EVSEM,8088804992.jpg,115,2,10,0,2,4,FED_20200130c_3T2,7,47,,
EVSEM,3549408779.jpg,109,2,10,0,2,4,FED_20200130c_3T2,8,50,,
EVSEM,6915921596.jpg,114,2,10,0,1,4,FED_20200130c_3T2,9,53,,
SPROD,6552971469.jpg,102,2,10,0,c0jrt ,4,FED_20200130c_3T2,10,58,,
SPROD,7348289414.jpg,108,2,10,0,eaatr9jfg ah a00ot,4,FED_20200130c_3T2,11,65,,
SPROD,3660826540.jpg,99,2,10,0,-09jt9jg ,4,FED_20200130c_3T2,12,72,,
SPROD,7119846943.jpg,75,2,10,0,u8pa 00-9jg,4,FED_20200130c_3T2,13,79,,
NPROD,PLOUTH    STRAUVE    YENGE    THWURCH,53,2,10,0,p-08yu stra8ve-,4,FED_20200130c_3T2,14,88,,
NPROD,PHROAL    GLETT    BLEZ    SWEACH,15,2,10,0,ur0ap gpett hpec ,4,FED_20200130c_3T2,15,95,,
NPROD,SPROTH    SCRIF    FLURP    BLAIT,17,2,10,0,s-r9tu scr fp9r8-,4,FED_20200130c_3T2,16,102,,
NPROD,VILGE    SNALP    SNYLE    SHRAFF,54,2,10,0,f9pfe shat ,4,FED_20200130c_3T2,17,109,,
WCOMP,CLIFF     BIRD     SPONGE,43,2,10,0,0,4,FED_20200130c_3T2,18,118,,
WCOMP,BIRD     APPLE     SKATEBOARD,23,2,10,0,0,4,FED_20200130c_3T2,19,121,,
WCOMP,BLOWDRYER     CUCUMBERS     SUITCASE     BROOM,2,2,10,0,0,4,FED_20200130c_3T2,20,124,,
WCOMP,SHOPPING CART     PIANO     CRAYON,41,2,10,0,0,4,FED_20200130c_3T2,21,127,,
SCOMP,A WOMAN IS CUTTING A MAN'S HAIR,33,2,10,0,0,4,FED_20200130c_3T2,22,132,,
SCOMP,A WOMAN IS PUTTING ON LIPSTICK,36,2,10,0,0,4,FED_20200130c_3T2,23,135,,
SCOMP,A WOMAN IS PUTTING ON A BOOT,63,2,10,0,0,4,FED_20200130c_3T2,24,138,,
SCOMP,A MAN IS JUMPING OFF A CLIFF INTO THE WATER,53,2,10,0,0,4,FED_20200130c_3T2,25,141,,
FIX,+,0,2,10,0,0,4,FED_20200130c_3T2,26,144,,
SCOMP,A TODDLER IS HOLDING A TOOTHBRUSH,6,2,10,0,0,4,FED_20200130c_3T2,27,158,,
SCOMP,A GIRL IS COLORING WITH CRAYONS,24,2,10,0,0,4,FED_20200130c_3T2,28,161,,
SCOMP,A WOMAN BRUSHES ANOTHER WOMAN'S HAIR,2,2,10,0,0,4,FED_20200130c_3T2,29,164,,
SCOMP,A BABY IS SITTING IN A SUITCASE,11,2,10,0,0,4,FED_20200130c_3T2,30,167,,
WCOMP,PIANO     FRISBEE     STAIRS     APPLE,7,2,10,0,0,4,FED_20200130c_3T2,31,172,,
WCOMP,WOOD     TOOTH     DANDELION,33,2,10,0,0,4,FED_20200130c_3T2,32,175,,
WCOMP,SKIS     GROCERY BAG     FLOWER,28,2,10,0,0,4,FED_20200130c_3T2,33,178,,
WCOMP,BALL     TRAMPOLINE     PILLOW     VIOLIN,37,2,10,0,0,4,FED_20200130c_3T2,34,181,,
NPROD,GLETCH    SNOLF    SWIRR    SNEBE,11,2,10,0,sjtpfoeru dh9ry ,4,FED_20200130c_3T2,35,186,,
NPROD,ZOOTH    GLANC    PHLOURGE    PHLIDGE,41,2,10,0,sw8z99ry dpahd 0y9,4,FED_20200130c_3T2,36,193,,
NPROD,PHRYBE    SPRELM    SPLURE    PRULGE,31,2,10,0,0y68gr 0sreioh s,4,FED_20200130c_3T2,37,200,,
NPROD,SLOIN    DWALF    THRALC    FRALK,58,2,10,0,yp09h foawu tyoa,4,FED_20200130c_3T2,38,207,,
SPROD,4986581949.jpg,81,2,10,0,0j tye s8c7a9,4,FED_20200130c_3T2,39,216,,
SPROD,3652094744.jpg,65,2,10,0,ware9jf a 0oaht,4,FED_20200130c_3T2,40,223,,
SPROD,4390269250.jpg,104,2,10,0,ear8hfg a sreahet,4,FED_20200130c_3T2,41,230,,
SPROD,4715971264.jpg,88,2,10,0,u8ffp9jg,4,FED_20200130c_3T2,42,237,,
EVSEM,6338733.jpg,84,2,10,0,2,4,FED_20200130c_3T2,43,246,,
EVSEM,4464176007.jpg,119,2,10,0,2,4,FED_20200130c_3T2,44,249,,
EVSEM,5326507136.jpg,95,2,10,0,1,4,FED_20200130c_3T2,45,252,,
EVSEM,28144507.jpg,96,2,10,0,1,4,FED_20200130c_3T2,46,255,,
WPROD,magnifying_glass_05s-bird_12s-ski_06s.jpg,70,2,10,0,lafu9jg f[asff h9 ,4,FED_20200130c_3T2,47,260,,
WPROD,axe_12n-hand_08s-shopping_cart_07s.jpg,113,2,10,0,sce uajfs ca,4,FED_20200130c_3T2,48,267,,
WPROD,scissors_02s-castle-2462133_960_720-bench_06s.jpg,117,2,10,0,dc9dd0es castpe,4,FED_20200130c_3T2,49,274,,
WPROD,snail_01b-ice_cream_10s-guitar_12s.jpg,68,2,10,0,dja9p 9e vreak,4,FED_20200130c_3T2,50,281,,
FIX,+,0,2,10,0,0,4,FED_20200130c_3T2,51,288,,
FIX,+,0,1,3,0,0,4,FED_20200205b_3T2,1,0,,
WPROD,toothbrush_08s-bottle_06s-camera1_04s.jpg,16,1,3,0,"NYIOOYHJNTYIFJ NOUYULT BDM,RTTY",4,FED_20200205b_3T2,2,14,,
WPROD,arm_07s-deer_06s-bubble_01b.jpg,57,1,3,0,"DTY, GRRT NINNLR",4,FED_20200205b_3T2,3,21,,
WPROD,cellphone_13s-deer_06s-cucumber_07s.jpg,55,1,3,0,"PJPMR FRRT VIVI,NRT",4,FED_20200205b_3T2,4,28,,
WPROD,wood_05s-tooth_09s-dandelion_14s.jpg,33,1,3,0,\VNIPLD TRRYJ GDMGRT;OPPM,4,FED_20200205b_3T2,5,35,,
SCOMP,A MAN IS DIGGING A HOLE,67,1,3,0,0,4,FED_20200205b_3T2,6,44,,
SCOMP,A LITTLE BOY IS POINTING AT SOMETHING,99,1,3,0,0,4,FED_20200205b_3T2,7,47,,
SCOMP,A CHOIR IS SINGING,102,1,3,0,0,4,FED_20200205b_3T2,8,50,,
SCOMP,A MAN IS PLAYING GUITAR,113,1,3,0,0,4,FED_20200205b_3T2,9,53,,
WCOMP,MAGNIFYING GLASS     LAWN,74,1,3,0,0,4,FED_20200205b_3T2,10,58,,
WCOMP,ROLLERSKATES     EYE     MOUNTAIN,77,1,3,0,0,4,FED_20200205b_3T2,11,61,,
WCOMP,CASTLE     DANDELION     VIOLIN,101,1,3,0,0,4,FED_20200205b_3T2,12,64,,
WCOMP,GIFT     DISHRACK     CRAYON,122,1,3,0,0,4,FED_20200205b_3T2,13,67,,
NPROD,SMON    SPROE    PHLISH    SCROAT,8,1,3,0,"F,PM F[YPT [J;OFJ FBYPDU",4,FED_20200205b_3T2,14,72,,
NPROD,GLETCH    SNOLF    SWIRR    SNEBE,11,1,3,0,H;TUBK FMP;H FROYY FMTNT,4,FED_20200205b_3T2,15,79,,
NPROD,FRISP    SHRICK    PHLUICE    THWIN,33,1,3,0,HYOF[ FJYOBL [J;IOOBT YJROM,4,FED_20200205b_3T2,16,86,,
NPROD,SCRUSK    SPRIKE    FLARGE    TWUIFF,47,1,3,0,FBYOFL F[YO;T H;DYJT YROPH,4,FED_20200205b_3T2,17,93,,
SPROD,7188003.jpg,51,1,3,0,NYIFJOMJ HOY;F JDOY,4,FED_20200205b_3T2,18,102,,
SPROD,55903788.jpg,2,1,3,0,"EP,DM TDUYOMJ MPPG;TF",4,FED_20200205b_3T2,19,109,,
SPROD,7028846053.jpg,42,1,3,0,HOT; [;DOUOMJ ROUJ UPIF,4,FED_20200205b_3T2,20,116,,
SPROD,325742196.jpg,4,1,3,0,NOT JOLFINH IVE VREAM\,4,FED_20200205b_3T2,21,123,,
EVSEM,3672940355.jpg,12,1,3,0,0,4,FED_20200205b_3T2,22,132,,
EVSEM,6354735653.jpg,62,1,3,0,0,4,FED_20200205b_3T2,23,135,,
EVSEM,4704668708.jpg,15,1,3,0,0,4,FED_20200205b_3T2,24,138,,
EVSEM,6915574150.jpg,6,1,3,0,0,4,FED_20200205b_3T2,25,141,,
FIX,+,0,1,3,0,0,4,FED_20200205b_3T2,26,144,,
EVSEM,4618092593.jpg,37,1,3,0,0,4,FED_20200205b_3T2,27,158,,
EVSEM,325742196.jpg,4,1,3,0,0,4,FED_20200205b_3T2,28,161,,
EVSEM,41999070.jpg,46,1,3,0,0,4,FED_20200205b_3T2,29,164,,
EVSEM,6918285809.jpg,21,1,3,0,0,4,FED_20200205b_3T2,30,167,,
SPROD,4696829163.jpg,54,1,3,0,",AM [;AIMG F;ITE",4,FED_20200205b_3T2,31,172,,
SPROD,807129.jpg,47,1,3,0,FOR; SJPVE;,4,FED_20200205b_3T2,32,179,,
SPROD,7380263314.jpg,1,1,3,0,OMG SAMD,4,FED_20200205b_3T2,33,186,,
SPROD,5241718422.jpg,19,1,3,0,",AM PM REWAD,ILL",4,FED_20200205b_3T2,34,193,,
NPROD,GWEAGUE    DRUS    FLIMN    SHRUV,56,1,3,0,"FWERAGIE GRIS F;IO,M ",4,FED_20200205b_3T2,35,202,,
NPROD,GNANT    THOULE    PHRUICHE    SPLOAT,27,1,3,0,GMNAMT TJPI;E P[JTIOVLE,4,FED_20200205b_3T2,36,209,,
NPROD,PRAUCE    SKOURGE    ZORCH    DWOAL,12,1,3,0,[RAICE SLPIRGE XZPRVJ ,4,FED_20200205b_3T2,37,216,,
NPROD,FRUZZ    PHREEP    SHRY    SPLASS,6,1,3,0,FRKXX PJTRRP DNNTR DP,4,FED_20200205b_3T2,38,223,,
WCOMP,FLUTE     PAINTBRUSH     CHICKEN,69,1,3,0,0,4,FED_20200205b_3T2,39,232,,
WCOMP,CHALKBOARD     DOLLS,102,1,3,0,0,4,FED_20200205b_3T2,40,235,,
WCOMP,MAGNIFYING GLASS     BIRD     SKI,70,1,3,0,0,4,FED_20200205b_3T2,41,238,,
WCOMP,TOOTH     SHOE,79,1,3,0,0,4,FED_20200205b_3T2,42,241,,
SCOMP,A BABY IS CRYING,110,1,3,0,0,4,FED_20200205b_3T2,43,246,,
SCOMP,A MAN IS VACUUMING,92,1,3,0,0,4,FED_20200205b_3T2,44,249,,
SCOMP,A MAN IS READING A BOOK,74,1,3,0,0,4,FED_20200205b_3T2,45,252,,
SCOMP,A MAN IS HOLDING A NEWBORN BABY,103,1,3,0,0,4,FED_20200205b_3T2,46,255,,
WPROD,column_12s-doll_10s.jpg,51,1,3,0,"[PGOI, GP;;F",4,FED_20200205b_3T2,47,260,,
WPROD,swimming_pool_18s-baby_05s-sidewalk-3999780_960_720.jpg,47,1,3,0,[PP; NDNU FYYTTU,4,FED_20200205b_3T2,48,267,,
WPROD,lawnmower_07s-cucumber_07s.jpg,29,1,3,0,";DRM,PRTY BNIBI,NTY",4,FED_20200205b_3T2,49,274,,
WPROD,harp_05s-microscope_07s.jpg,26,1,3,0,"JST[ ,OBVTODVOPR",4,FED_20200205b_3T2,50,281,,
FIX,+,0,1,3,0,0,4,FED_20200205b_3T2,51,288,,
FIX,+,0,1,6,0,0,1,FED_20200130b_3T2,1,0,,
NPROD,SMEAGUE    FLEPE    BLIEN    THRUTT,49,1,6,0,smeague flepe blien thrutt,1,FED_20200130b_3T2,2,14,,
NPROD,GNIRP    SPLOC    SCRINCH    SWELM,36,1,6,0,gnirp sploc scrinch swelm ,1,FED_20200130b_3T2,3,21,,
NPROD,ZOOTH    GLANC    PHLOURGE    PHLIDGE,41,1,6,0,zooth glanc phlourge phlidge,1,FED_20200130b_3T2,4,28,,
NPROD,SWULB    SCROISE    SMIRTH    THISP,64,1,6,0,swulb scroise smirth thisp ,1,FED_20200130b_3T2,5,35,,
SPROD,3672940355.jpg,12,1,6,0,kicking ball,1,FED_20200130b_3T2,6,44,,
SPROD,6845394024.jpg,7,1,6,0,brushing teeth,1,FED_20200130b_3T2,7,51,,
SPROD,5669914204.jpg,13,1,6,0,looking through telecompe,1,FED_20200130b_3T2,8,58,,
SPROD,6225280494.jpg,9,1,6,0,hurdles ,1,FED_20200130b_3T2,9,65,,
EVSEM,5194023863.jpg,28,1,6,0,1,1,FED_20200130b_3T2,10,74,,
EVSEM,3665441862.jpg,43,1,6,0,2,1,FED_20200130b_3T2,11,77,,
EVSEM,4580613274.jpg,34,1,6,0,2,1,FED_20200130b_3T2,12,80,,
EVSEM,4766583860.jpg,38,1,6,0,2,1,FED_20200130b_3T2,13,83,,
WPROD,saxophone_09s-couch_18n-jump_rope_05s-grass-220465_960_720.jpg,4,1,6,0,jummp rope saz couch lawn,1,FED_20200130b_3T2,14,88,,
WPROD,noodle_12s-matterhorn-425134_960_720-plant_09s.jpg,22,1,6,0,matterhorn leaces noodles ,1,FED_20200130b_3T2,15,95,,
WPROD,column_12s-doll_10s.jpg,51,1,6,0,column dolls ,1,FED_20200130b_3T2,16,102,,
WPROD,stair_16s-ice_cream_10s.jpg,24,1,6,0,stairs ice cream,1,FED_20200130b_3T2,17,109,,
SCOMP,A LITTLE GIRL IS JUMPING INTO A POOL,122,1,6,0,0,1,FED_20200130b_3T2,18,118,,
SCOMP,TWO MEN ARE PLAYING CHECKERS,118,1,6,0,0,1,FED_20200130b_3T2,19,121,,
SCOMP,A MAN IS MEDITATING IN A PARK,80,1,6,0,0,1,FED_20200130b_3T2,20,124,,
SCOMP,A MAN IS PUSHING A CART FULL OF GROCERY BAGS,82,1,6,0,0,1,FED_20200130b_3T2,21,127,,
WCOMP,BOWLING BALL     HOUSE PLANT     PILLOW     EYE,95,1,6,0,0,1,FED_20200130b_3T2,22,132,,
WCOMP,HARP     STRAWBERRY     SAND,127,1,6,0,0,1,FED_20200130b_3T2,23,135,,
WCOMP,SCISSORS     BEACH     POOL TABLE     PIANO,128,1,6,0,0,1,FED_20200130b_3T2,24,138,,
WCOMP,AXE     COCKTAIL     SEWING MACHINE,126,1,6,0,0,1,FED_20200130b_3T2,25,141,,
FIX,+,0,1,6,0,0,1,FED_20200130b_3T2,26,144,,
WCOMP,FISH     SWING SET,111,1,6,0,0,1,FED_20200130b_3T2,27,158,,
WCOMP,HURDLE     BRUSH     NEWSPAPER,87,1,6,0,0,1,FED_20200130b_3T2,28,161,,
WCOMP,JUGGLING BALLS     WAVE,91,1,6,0,0,1,FED_20200130b_3T2,29,164,,
WCOMP,BEACH     ARM     ROCK     RAZOR,72,1,6,0,0,1,FED_20200130b_3T2,30,167,,
SCOMP,A WOMAN IS ROLLER SKATING,111,1,6,0,0,1,FED_20200130b_3T2,31,172,,
SCOMP,TWO BOYS ARE JUMPING ON A TRAMPOLINE,106,1,6,0,0,1,FED_20200130b_3T2,32,175,,
SCOMP,A WOMAN IS TAKING A PICTURE OF A PLANT,93,1,6,0,0,1,FED_20200130b_3T2,33,178,,
SCOMP,A BOY IS HOLDING A BIRD IN HIS HANDS,120,1,6,0,0,1,FED_20200130b_3T2,34,181,,
WPROD,saxophone_09s-train_set_07s-hairbrush_01b.jpg,59,1,6,0,saz train brush ,1,FED_20200130b_3T2,35,186,,
WPROD,boot_13s-pillow_13n-telescope_03n.jpg,36,1,6,0,boots pillow telescope b,1,FED_20200130b_3T2,36,193,,
WPROD,bowl_08s-pipe1_12s-flute_11s.jpg,20,1,6,0,owl pipe clarinet ,1,FED_20200130b_3T2,37,200,,
WPROD,swimming_pool_18s-toothbrush_08s-snail_01b-fence_18s.jpg,53,1,6,0,pool brush snail fence ,1,FED_20200130b_3T2,38,207,,
EVSEM,7819772858.jpg,52,1,6,0,2,1,FED_20200130b_3T2,39,216,,
EVSEM,4855357158.jpg,23,1,6,0,2,1,FED_20200130b_3T2,40,219,,
EVSEM,4585839343.jpg,44,1,6,0,2,1,FED_20200130b_3T2,41,222,,
EVSEM,6225280494.jpg,9,1,6,0,2,1,FED_20200130b_3T2,42,225,,
SPROD,6882674785.jpg,20,1,6,0,blowing bubbles ,1,FED_20200130b_3T2,43,230,,
SPROD,5584269779.jpg,57,1,6,0,riding horse ,1,FED_20200130b_3T2,44,237,,
SPROD,4789495327.jpg,31,1,6,0,talking on phone ,1,FED_20200130b_3T2,45,244,,
SPROD,4704668708.jpg,15,1,6,0,opening present ,1,FED_20200130b_3T2,46,251,,
